PRODUCTNAME,COUNTRY,YEAR,MONTH,TOTALSALES
1937_Lincoln_Berline,USA,2003,3,3300
1999_Indy_500_Monte_Carlo_SS,USA,2003,3,3146
1939_Cadillac_Limousine,USA,2003,3,2500
1936_Mercedes_Benz_500K_Special_Roadster,USA,2003,3,2352
1936_Chrysler_Airflow,USA,2003,3,2262
1934_Ford_V8_Coupe,USA,2003,3,1792
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2003,3,1587
1982_Lamborghini_Diablo,USA,2003,3,928
1998_Chrysler_Plymouth_Prowler,USA,2003,4,7360
1957_Chevy_Pickup,USA,2003,4,5704
1992_Porsche_Cayenne_Turbo_Silver,USA,2003,4,5588
1970_Dodge_Coronet,USA,2003,4,3243
Diamond_T620_Semi_Skirted_Tanker,USA,2003,4,2835
2002_Chevy_Corvette,USA,2003,5,5203
1932_Model_A_Ford_J_Coupe,USA,2003,5,4452
1969_Chevrolet_Camaro_Z28,USA,2003,5,4067
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2003,5,3096
1917_Grand_Touring_Sedan,USA,2003,5,2856
1952_Citroen_15CV,USA,2003,5,2350
1949_Jaguar_XK_120,USA,2003,5,2336
1911_Ford_Town_Car,USA,2003,5,2268
1970_Chevy_Chevelle_SS_454,USA,2003,5,1716
1939_Chevrolet_Deluxe_Coupe,USA,2003,5,1710
1936_Mercedes_Benz_500k_Roadster,USA,2003,5,1518
1957_Ford_Thunderbird,USA,2003,5,1334
1938_Cadillac_V_16_Presidential_Limousine,USA,2003,5,990
2001_Ferrari_Enzo,USA,2003,6,11270
1969_Ford_Falcon,USA,2003,6,8148
1969_Corvair_Monza,USA,2003,6,7360
1998_Chrysler_Plymouth_Prowler,USA,2003,6,7155
1964_Mercedec_Tour_Bus,USA,2003,6,6300
Diamond_T620_Semi_Skirted_Tanker,USA,2003,6,6164
America_West_Airlines_B757_200,USA,2003,6,4440
Corsair_F4U_(_Bird_Cage),USA,2003,6,4100
1999_Yamaha_Speed_Boat,USA,2003,6,3840
1992_Ferrari_360_Spider_red,USA,2003,6,3828
1970_Triumph_Spitfire,USA,2003,6,3450
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2003,6,3432
1962_City_of_Detroit_Streetcar,USA,2003,6,3174
1980s_Black_Hawk_Helicopter,USA,2003,6,2772
1957_Chevy_Pickup,USA,2003,6,2568
1900s_Vintage_Bi_Plane,USA,2003,6,2345
1954_Greyhound_Scenicruiser,USA,2003,6,2340
American_Airlines:_MD_11S,USA,2003,6,2210
1950_s_Chicago_Surface_Lines_Streetcar,USA,2003,6,2059
1992_Porsche_Cayenne_Turbo_Silver,USA,2003,6,1940
HMS_Bounty,USA,2003,6,1892
1937_Horch_930V_Limousine,USA,2003,6,1711
1958_Chevy_Corvette_Limited_Edition,USA,2003,6,1482
1970_Dodge_Coronet,USA,2003,6,1220
Boeing_X_32A_JSF,USA,2003,6,882
1968_Ford_Mustang,USA,2003,7,8022
1952_Alpine_Renault_1300,USA,2003,7,7363
1956_Porsche_356A_Coupe,USA,2003,7,6345
1968_Dodge_Charger,USA,2003,7,6048
1976_Ford_Gran_Torino,USA,2003,7,5418
1962_Volkswagen_Microbus,USA,2003,7,5123
1958_Setra_Bus,USA,2003,7,4826
1957_Corvette_Convertible,USA,2003,7,4712
1940s_Ford_truck,USA,2003,7,4600
2002_Yamaha_YZR_M1,USA,2003,7,4224
1940_Ford_Pickup_Truck,USA,2003,7,4192
1982_Camaro_Z28,USA,2003,7,4104
1948_Porsche_356_A_Roadster,USA,2003,7,3792
1969_Dodge_Super_Bee,USA,2003,7,3510
1962_LanciaA_Delta_16V,USA,2003,7,3198
1926_Ford_Fire_Engine,USA,2003,7,2852
1969_Dodge_Charger,USA,2003,7,2842
1980?s_GM_Manhattan_Express,USA,2003,7,2834
1974_Ducati_350_Mk3_Desmo,USA,2003,7,2700
1957_Vespa_GS150,USA,2003,7,2250
1961_Chevrolet_Impala,USA,2003,7,2001
1970_Plymouth_Hemi_Cuda,USA,2003,7,1800
1982_Ducati_900_Monster,USA,2003,7,1798
1971_Alpine_Renault_1600s,USA,2003,7,1782
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2003,7,1708
1982_Ducati_996_R,USA,2003,7,1320
1939_Cadillac_Limousine,USA,2003,7,1247
1982_Lamborghini_Diablo,USA,2003,7,720
1969_Ford_Falcon,USA,2003,8,9476
2002_Suzuki_XREO,USA,2003,8,8330
2001_Ferrari_Enzo,USA,2003,8,8019
1903_Ford_Model_A,USA,2003,8,6016
1972_Alfa_Romeo_GTA,USA,2003,8,5586
1980s_Black_Hawk_Helicopter,USA,2003,8,5248
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2003,8,5181
1996_Moto_Guzzi_1100i,USA,2003,8,5180
1969_Corvair_Monza,USA,2003,8,4983
1912_Ford_Model_T_Delivery_Wagon,USA,2003,8,4802
1997_BMW_R_1100_S,USA,2003,8,4128
American_Airlines:_B767_300,USA,2003,8,3960
1960_BSA_Gold_Star_DBD34_1960,USA,2003,8,3901
1970_Triumph_Spitfire,USA,2003,8,3792
1969_Harley_Davidson_Ultimate_Chopper,USA,2003,8,3735
The_Mayflower,USA,2003,8,3612
1928_British_Royal_Navy_Airplane,USA,2003,8,3520
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2003,8,3468
1999_Yamaha_Speed_Boat,USA,2003,8,3450
18th_century_schooner,USA,2003,8,3366
1974_Ducati_350_Mk3_Desmo,USA,2003,8,3240
The_Queen_Mary,USA,2003,8,3230
1950_s_Chicago_Surface_Lines_Streetcar,USA,2003,8,3150
1997_BMW_F650_ST,USA,2003,8,3102
2002_Yamaha_YZR_M1,USA,2003,8,3078
American_Airlines:_MD_11S,USA,2003,8,2924
1900s_Vintage_Tri_Plane,USA,2003,8,2805
ATA:_B757_300,USA,2003,8,2760
F/A_18_Hornet_1/72,USA,2003,8,2688
The_USS_Constitution_Ship,USA,2003,8,2635
The_Schooner_Bluenose,USA,2003,8,2624
HMS_Bounty,USA,2003,8,2600
1937_Horch_930V_Limousine,USA,2003,8,2574
P_51_D_Mustang,USA,2003,8,2550
The_Titanic,USA,2003,8,2331
America_West_Airlines_B757_200,USA,2003,8,2158
Collectable_Wooden_Train,USA,2003,8,2156
1962_City_of_Detroit_Streetcar,USA,2003,8,2100
Boeing_X_32A_JSF,USA,2003,8,1887
1940_Ford_Delivery_Sedan,USA,2003,8,1863
Corsair_F4U_(_Bird_Cage),USA,2003,8,1848
Pont_Yacht,USA,2003,8,1716
1904_Buick_Runabout,USA,2003,8,1680
1900s_Vintage_Bi_Plane,USA,2003,8,1647
1982_Ducati_900_Monster,USA,2003,8,1647
1936_Harley_Davidson_El_Knucklehead,USA,2003,8,1500
1930_Buick_Marquette_Phaeton,USA,2003,8,1258
1982_Ducati_996_R,USA,2003,8,1116
1968_Ford_Mustang,USA,2003,9,9264
1937_Lincoln_Berline,USA,2003,9,5900
1917_Grand_Touring_Sedan,USA,2003,9,5372
1932_Model_A_Ford_J_Coupe,USA,2003,9,4950
1957_Corvette_Convertible,USA,2003,9,4437
1976_Ford_Gran_Torino,USA,2003,9,4403
1928_Mercedes_Benz_SSK,USA,2003,9,4232
1917_Maxwell_Touring_Car,USA,2003,9,3948
1968_Dodge_Charger,USA,2003,9,3503
1969_Dodge_Charger,USA,2003,9,3234
1957_Vespa_GS150,USA,2003,9,3149
1969_Dodge_Super_Bee,USA,2003,9,3096
1956_Porsche_356A_Coupe,USA,2003,9,2898
1938_Cadillac_V_16_Presidential_Limousine,USA,2003,9,2401
1948_Porsche_356_A_Roadster,USA,2003,9,2132
1971_Alpine_Renault_1600s,USA,2003,9,2070
1961_Chevrolet_Impala,USA,2003,9,2015
1936_Chrysler_Airflow,USA,2003,9,1820
1936_Mercedes_Benz_500K_Special_Roadster,USA,2003,9,1740
1911_Ford_Town_Car,USA,2003,9,1488
1970_Plymouth_Hemi_Cuda,USA,2003,9,1344
1939_Chevrolet_Deluxe_Coupe,USA,2003,9,1188
1982_Lamborghini_Diablo,USA,2003,9,1075
1936_Mercedes_Benz_500k_Roadster,USA,2003,9,1014
1997_BMW_R_1100_S,USA,2003,10,11118
1996_Moto_Guzzi_1100i,USA,2003,10,8704
1969_Harley_Davidson_Ultimate_Chopper,USA,2003,10,8686
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2003,10,8316
1968_Ford_Mustang,USA,2003,10,8282
1928_Mercedes_Benz_SSK,USA,2003,10,7200
1903_Ford_Model_A,USA,2003,10,6923
1928_British_Royal_Navy_Airplane,USA,2003,10,6419
2002_Suzuki_XREO,USA,2003,10,6232
1968_Dodge_Charger,USA,2003,10,5290
1969_Dodge_Charger,USA,2003,10,5200
1917_Grand_Touring_Sedan,USA,2003,10,5162
1917_Maxwell_Touring_Car,USA,2003,10,4988
1936_Harley_Davidson_El_Knucklehead,USA,2003,10,4948
18th_Century_Vintage_Horse_Carriage,USA,2003,10,4920
1952_Alpine_Renault_1300,USA,2003,10,4851
1956_Porsche_356A_Coupe,USA,2003,10,4760
1957_Corvette_Convertible,USA,2003,10,4608
F/A_18_Hornet_1/72,USA,2003,10,4608
ATA:_B757_300,USA,2003,10,4536
1937_Lincoln_Berline,USA,2003,10,4368
1932_Model_A_Ford_J_Coupe,USA,2003,10,4294
1992_Ferrari_360_Spider_red,USA,2003,10,4000
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2003,10,3900
1936_Chrysler_Airflow,USA,2003,10,3864
1900s_Vintage_Tri_Plane,USA,2003,10,3744
1976_Ford_Gran_Torino,USA,2003,10,3650
1971_Alpine_Renault_1600s,USA,2003,10,3500
America_West_Airlines_B757_200,USA,2003,10,3441
1948_Porsche_356_A_Roadster,USA,2003,10,3382
1934_Ford_V8_Coupe,USA,2003,10,3360
1913_Ford_Model_T_Speedster,USA,2003,10,3317
1997_BMW_F650_ST,USA,2003,10,3248
American_Airlines:_MD_11S,USA,2003,10,3237
The_Mayflower,USA,2003,10,3016
1912_Ford_Model_T_Delivery_Wagon,USA,2003,10,2821
American_Airlines:_B767_300,USA,2003,10,2772
1930_Buick_Marquette_Phaeton,USA,2003,10,2496
1974_Ducati_350_Mk3_Desmo,USA,2003,10,2346
The_USS_Constitution_Ship,USA,2003,10,2304
1936_Mercedes_Benz_500K_Special_Roadster,USA,2003,10,2295
1928_Ford_Phaeton_Deluxe,USA,2003,10,2294
2002_Yamaha_YZR_M1,USA,2003,10,2232
1960_BSA_Gold_Star_DBD34_1960,USA,2003,10,2175
1982_Ducati_900_Monster,USA,2003,10,2160
Corsair_F4U_(_Bird_Cage),USA,2003,10,1971
1904_Buick_Runabout,USA,2003,10,1924
1911_Ford_Town_Car,USA,2003,10,1890
1970_Plymouth_Hemi_Cuda,USA,2003,10,1752
1969_Dodge_Super_Bee,USA,2003,10,1701
1982_Lamborghini_Diablo,USA,2003,10,1554
1938_Cadillac_V_16_Presidential_Limousine,USA,2003,10,1548
1961_Chevrolet_Impala,USA,2003,10,1541
P_51_D_Mustang,USA,2003,10,1491
1936_Mercedes_Benz_500k_Roadster,USA,2003,10,1443
1957_Vespa_GS150,USA,2003,10,1365
1982_Ducati_996_R,USA,2003,10,1225
1939_Chevrolet_Deluxe_Coupe,USA,2003,10,999
1969_Ford_Falcon,USA,2003,11,15089
2002_Chevy_Corvette,USA,2003,11,13967
2001_Ferrari_Enzo,USA,2003,11,12768
1992_Ferrari_360_Spider_red,USA,2003,11,11526
1999_Indy_500_Monte_Carlo_SS,USA,2003,11,10984
1948_Porsche_Type_356_Roadster,USA,2003,11,10827
1903_Ford_Model_A,USA,2003,11,10353
1970_Triumph_Spitfire,USA,2003,11,9645
1965_Aston_Martin_DB5,USA,2003,11,9219
1970_Chevy_Chevelle_SS_454,USA,2003,11,8500
1949_Jaguar_XK_120,USA,2003,11,8178
1969_Corvair_Monza,USA,2003,11,7842
1917_Grand_Touring_Sedan,USA,2003,11,7568
Collectable_Wooden_Train,USA,2003,11,7539
The_Mayflower,USA,2003,11,7520
1995_Honda_Civic,USA,2003,11,7426
1969_Chevrolet_Camaro_Z28,USA,2003,11,7382
1957_Chevy_Pickup,USA,2003,11,6468
1956_Porsche_356A_Coupe,USA,2003,11,6300
1958_Setra_Bus,USA,2003,11,6150
1952_Citroen_15CV,USA,2003,11,5459
1952_Alpine_Renault_1300,USA,2003,11,5382
Diamond_T620_Semi_Skirted_Tanker,USA,2003,11,5145
1998_Chrysler_Plymouth_Prowler,USA,2003,11,5130
1936_Chrysler_Airflow,USA,2003,11,5029
2002_Suzuki_XREO,USA,2003,11,4508
1948_Porsche_356_A_Roadster,USA,2003,11,4095
1966_Shelby_Cobra_427_S/C,USA,2003,11,4000
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2003,11,3960
The_Titanic,USA,2003,11,3885
1962_City_of_Detroit_Streetcar,USA,2003,11,3832
1992_Porsche_Cayenne_Turbo_Silver,USA,2003,11,3706
1904_Buick_Runabout,USA,2003,11,3619
1964_Mercedec_Tour_Bus,USA,2003,11,3605
1969_Dodge_Charger,USA,2003,11,3537
1962_LanciaA_Delta_16V,USA,2003,11,3444
1993_Mazda_RX_7,USA,2003,11,3300
1913_Ford_Model_T_Speedster,USA,2003,11,3293
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2003,11,3185
18th_century_schooner,USA,2003,11,3180
1957_Ford_Thunderbird,USA,2003,11,3080
1928_Mercedes_Benz_SSK,USA,2003,11,3045
1970_Dodge_Coronet,USA,2003,11,2904
1917_Maxwell_Touring_Car,USA,2003,11,2838
1934_Ford_V8_Coupe,USA,2003,11,2652
18th_Century_Vintage_Horse_Carriage,USA,2003,11,2486
1912_Ford_Model_T_Delivery_Wagon,USA,2003,11,2442
1940s_Ford_truck,USA,2003,11,2436
1911_Ford_Town_Car,USA,2003,11,2318
The_USS_Constitution_Ship,USA,2003,11,2262
1932_Model_A_Ford_J_Coupe,USA,2003,11,2220
1937_Lincoln_Berline,USA,2003,11,2175
1940_Ford_Pickup_Truck,USA,2003,11,2037
1982_Camaro_Z28,USA,2003,11,2001
1939_Cadillac_Limousine,USA,2003,11,1960
1950_s_Chicago_Surface_Lines_Streetcar,USA,2003,11,1815
Pont_Yacht,USA,2003,11,1792
The_Queen_Mary,USA,2003,11,1738
1936_Mercedes_Benz_500K_Special_Roadster,USA,2003,11,1728
1939_Chevrolet_Deluxe_Coupe,USA,2003,11,1443
1954_Greyhound_Scenicruiser,USA,2003,11,1376
1938_Cadillac_V_16_Presidential_Limousine,USA,2003,11,1147
The_Schooner_Bluenose,USA,2003,11,1134
1936_Mercedes_Benz_500k_Roadster,USA,2003,11,966
1982_Lamborghini_Diablo,USA,2003,11,930
1958_Chevy_Corvette_Limited_Edition,USA,2003,11,896
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2003,12,8085
1998_Chrysler_Plymouth_Prowler,USA,2003,12,7040
1962_Volkswagen_Microbus,USA,2003,12,6808
1940s_Ford_truck,USA,2003,12,6674
1995_Honda_Civic,USA,2003,12,6422
1993_Mazda_RX_7,USA,2003,12,6174
1970_Triumph_Spitfire,USA,2003,12,6160
1917_Grand_Touring_Sedan,USA,2003,12,5874
1964_Mercedec_Tour_Bus,USA,2003,12,5762
1948_Porsche_Type_356_Roadster,USA,2003,12,5740
1949_Jaguar_XK_120,USA,2003,12,4512
1997_BMW_R_1100_S,USA,2003,12,4368
2002_Chevy_Corvette,USA,2003,12,4368
1952_Citroen_15CV,USA,2003,12,4242
1999_Indy_500_Monte_Carlo_SS,USA,2003,12,4158
1962_LanciaA_Delta_16V,USA,2003,12,4061
1965_Aston_Martin_DB5,USA,2003,12,4040
2002_Suzuki_XREO,USA,2003,12,4025
American_Airlines:_B767_300,USA,2003,12,3984
1980?s_GM_Manhattan_Express,USA,2003,12,3969
1992_Ferrari_360_Spider_red,USA,2003,12,3925
1957_Ford_Thunderbird,USA,2003,12,3420
1957_Chevy_Pickup,USA,2003,12,3400
1969_Chevrolet_Camaro_Z28,USA,2003,12,3200
1932_Model_A_Ford_J_Coupe,USA,2003,12,3198
F/A_18_Hornet_1/72,USA,2003,12,3116
1996_Moto_Guzzi_1100i,USA,2003,12,3024
1992_Porsche_Cayenne_Turbo_Silver,USA,2003,12,2968
Diamond_T620_Semi_Skirted_Tanker,USA,2003,12,2660
1926_Ford_Fire_Engine,USA,2003,12,2590
1950_s_Chicago_Surface_Lines_Streetcar,USA,2003,12,2565
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2003,12,2494
1970_Dodge_Coronet,USA,2003,12,2303
1966_Shelby_Cobra_427_S/C,USA,2003,12,2250
1969_Harley_Davidson_Ultimate_Chopper,USA,2003,12,2178
1936_Harley_Davidson_El_Knucklehead,USA,2003,12,1950
1960_BSA_Gold_Star_DBD34_1960,USA,2003,12,1850
1911_Ford_Town_Car,USA,2003,12,1633
1954_Greyhound_Scenicruiser,USA,2003,12,1620
1936_Mercedes_Benz_500k_Roadster,USA,2003,12,1287
1958_Chevy_Corvette_Limited_Edition,USA,2003,12,1260
1970_Chevy_Chevelle_SS_454,USA,2003,12,1240
1930_Buick_Marquette_Phaeton,USA,2003,12,1102
1952_Alpine_Renault_1300,USA,2004,1,6090
1913_Ford_Model_T_Speedster,USA,2004,1,5488
18th_Century_Vintage_Horse_Carriage,USA,2004,1,5292
1972_Alfa_Romeo_GTA,USA,2004,1,5187
1940_Ford_Pickup_Truck,USA,2004,1,5152
1917_Maxwell_Touring_Car,USA,2004,1,4551
1936_Chrysler_Airflow,USA,2004,1,3549
1900s_Vintage_Bi_Plane,USA,2004,1,3526
HMS_Bounty,USA,2004,1,2937
1999_Yamaha_Speed_Boat,USA,2004,1,2828
1937_Horch_930V_Limousine,USA,2004,1,2808
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2004,1,2500
1937_Lincoln_Berline,USA,2004,1,2403
Boeing_X_32A_JSF,USA,2004,1,2160
1939_Cadillac_Limousine,USA,2004,1,2070
1940_Ford_Delivery_Sedan,USA,2004,1,1980
1934_Ford_V8_Coupe,USA,2004,1,1829
1936_Mercedes_Benz_500K_Special_Roadster,USA,2004,1,1419
1998_Chrysler_Plymouth_Prowler,USA,2004,2,8428
1948_Porsche_Type_356_Roadster,USA,2004,2,7360
1980s_Black_Hawk_Helicopter,USA,2004,2,6958
1972_Alfa_Romeo_GTA,USA,2004,2,5978
1957_Chevy_Pickup,USA,2004,2,4896
1999_Yamaha_Speed_Boat,USA,2004,2,4655
2002_Chevy_Corvette,USA,2004,2,4416
The_Titanic,USA,2004,2,4180
1965_Aston_Martin_DB5,USA,2004,2,4180
1995_Honda_Civic,USA,2004,2,3888
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2004,2,3870
1940_Ford_Delivery_Sedan,USA,2004,2,3726
1912_Ford_Model_T_Delivery_Wagon,USA,2004,2,3337
America_West_Airlines_B757_200,USA,2004,2,3256
1999_Indy_500_Monte_Carlo_SS,USA,2004,2,3240
American_Airlines:_MD_11S,USA,2004,2,3182
1937_Horch_930V_Limousine,USA,2004,2,3010
The_Queen_Mary,USA,2004,2,2945
The_USS_Constitution_Ship,USA,2004,2,2916
Corsair_F4U_(_Bird_Cage),USA,2004,2,2736
HMS_Bounty,USA,2004,2,2652
1900s_Vintage_Bi_Plane,USA,2004,2,2624
Pont_Yacht,USA,2004,2,2268
The_Schooner_Bluenose,USA,2004,2,1953
1954_Greyhound_Scenicruiser,USA,2004,2,1925
1966_Shelby_Cobra_427_S/C,USA,2004,2,1548
Boeing_X_32A_JSF,USA,2004,2,1426
1970_Chevy_Chevelle_SS_454,USA,2004,2,1260
1958_Chevy_Corvette_Limited_Edition,USA,2004,2,840
1952_Alpine_Renault_1300,USA,2004,3,6467
1962_LanciaA_Delta_16V,USA,2004,3,6450
1962_Volkswagen_Microbus,USA,2004,3,5712
1982_Camaro_Z28,USA,2004,3,5600
1940s_Ford_truck,USA,2004,3,4715
1957_Chevy_Pickup,USA,2004,3,4536
1992_Ferrari_360_Spider_red,USA,2004,3,4180
1912_Ford_Model_T_Delivery_Wagon,USA,2004,3,3800
1964_Mercedec_Tour_Bus,USA,2004,3,3770
1958_Setra_Bus,USA,2004,3,3450
1936_Chrysler_Airflow,USA,2004,3,3399
1940_Ford_Pickup_Truck,USA,2004,3,3360
18th_Century_Vintage_Horse_Carriage,USA,2004,3,3193
1934_Ford_V8_Coupe,USA,2004,3,2880
1980?s_GM_Manhattan_Express,USA,2004,3,2800
The_Schooner_Bluenose,USA,2004,3,2556
1913_Ford_Model_T_Speedster,USA,2004,3,2496
The_USS_Constitution_Ship,USA,2004,3,2378
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2004,3,2190
1926_Ford_Fire_Engine,USA,2004,3,1680
1939_Cadillac_Limousine,USA,2004,3,1560
1954_Greyhound_Scenicruiser,USA,2004,3,1242
1958_Chevy_Corvette_Limited_Edition,USA,2004,3,1089
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,4,7020
1932_Model_A_Ford_J_Coupe,USA,2004,4,6157
2002_Suzuki_XREO,USA,2004,4,4192
1960_BSA_Gold_Star_DBD34_1960,USA,2004,4,3168
1974_Ducati_350_Mk3_Desmo,USA,2004,4,3105
1996_Moto_Guzzi_1100i,USA,2004,4,2860
1969_Harley_Davidson_Ultimate_Chopper,USA,2004,4,2323
1997_BMW_R_1100_S,USA,2004,4,2300
1982_Ducati_900_Monster,USA,2004,4,2080
1936_Mercedes_Benz_500k_Roadster,USA,2004,4,1702
2002_Yamaha_YZR_M1,USA,2004,4,1360
1957_Vespa_GS150,USA,2004,4,1352
1936_Harley_Davidson_El_Knucklehead,USA,2004,4,1288
1982_Ducati_996_R,USA,2004,4,1040
1939_Chevrolet_Deluxe_Coupe,USA,2004,4,990
1980s_Black_Hawk_Helicopter,USA,2004,5,8145
2002_Suzuki_XREO,USA,2004,5,7544
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,5,7095
18th_century_schooner,USA,2004,5,6960
1952_Alpine_Renault_1300,USA,2004,5,6120
ATA:_B757_300,USA,2004,5,6072
1958_Setra_Bus,USA,2004,5,5928
1996_Moto_Guzzi_1100i,USA,2004,5,5764
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2004,5,5612
Collectable_Wooden_Train,USA,2004,5,5082
1982_Camaro_Z28,USA,2004,5,4620
1962_LanciaA_Delta_16V,USA,2004,5,4592
The_Mayflower,USA,2004,5,4160
1980?s_GM_Manhattan_Express,USA,2004,5,4144
America_West_Airlines_B757_200,USA,2004,5,3920
HMS_Bounty,USA,2004,5,3840
1903_Ford_Model_A,USA,2004,5,3808
1940_Ford_Pickup_Truck,USA,2004,5,3451
1997_BMW_F650_ST,USA,2004,5,3286
The_Titanic,USA,2004,5,3240
1969_Harley_Davidson_Ultimate_Chopper,USA,2004,5,3192
The_Queen_Mary,USA,2004,5,3150
1904_Buick_Runabout,USA,2004,5,3150
1912_Ford_Model_T_Delivery_Wagon,USA,2004,5,3060
1928_Ford_Phaeton_Deluxe,USA,2004,5,3050
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2004,5,3036
Corsair_F4U_(_Bird_Cage),USA,2004,5,3000
F/A_18_Hornet_1/72,USA,2004,5,2948
1972_Alfa_Romeo_GTA,USA,2004,5,2920
American_Airlines:_B767_300,USA,2004,5,2821
1960_BSA_Gold_Star_DBD34_1960,USA,2004,5,2816
1900s_Vintage_Tri_Plane,USA,2004,5,2775
1928_British_Royal_Navy_Airplane,USA,2004,5,2759
1939_Cadillac_Limousine,USA,2004,5,2700
P_51_D_Mustang,USA,2004,5,2673
1997_BMW_R_1100_S,USA,2004,5,2626
The_Schooner_Bluenose,USA,2004,5,2556
The_USS_Constitution_Ship,USA,2004,5,2432
1940s_Ford_truck,USA,2004,5,2394
American_Airlines:_MD_11S,USA,2004,5,2356
1930_Buick_Marquette_Phaeton,USA,2004,5,1872
Boeing_X_32A_JSF,USA,2004,5,1856
1936_Harley_Davidson_El_Knucklehead,USA,2004,5,1769
1937_Horch_930V_Limousine,USA,2004,5,1750
1940_Ford_Delivery_Sedan,USA,2004,5,1748
1999_Yamaha_Speed_Boat,USA,2004,5,1554
Pont_Yacht,USA,2004,5,1518
1900s_Vintage_Bi_Plane,USA,2004,5,1360
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,6,8323
2002_Suzuki_XREO,USA,2004,6,6432
ATA:_B757_300,USA,2004,6,5452
1996_Moto_Guzzi_1100i,USA,2004,6,4480
1913_Ford_Model_T_Speedster,USA,2004,6,4400
1997_BMW_R_1100_S,USA,2004,6,4326
2002_Yamaha_YZR_M1,USA,2004,6,4183
1961_Chevrolet_Impala,USA,2004,6,3901
1969_Harley_Davidson_Ultimate_Chopper,USA,2004,6,3672
1936_Chrysler_Airflow,USA,2004,6,3634
1974_Ducati_350_Mk3_Desmo,USA,2004,6,3332
18th_Century_Vintage_Horse_Carriage,USA,2004,6,3145
P_51_D_Mustang,USA,2004,6,2838
1934_Ford_V8_Coupe,USA,2004,6,2646
1957_Vespa_GS150,USA,2004,6,2640
1997_BMW_F650_ST,USA,2004,6,2480
1957_Corvette_Convertible,USA,2004,6,2420
1982_Ducati_900_Monster,USA,2004,6,2405
1917_Maxwell_Touring_Car,USA,2004,6,2314
1960_BSA_Gold_Star_DBD34_1960,USA,2004,6,2294
1936_Harley_Davidson_El_Knucklehead,USA,2004,6,2006
1900s_Vintage_Tri_Plane,USA,2004,6,1800
1982_Ducati_996_R,USA,2004,6,660
1998_Chrysler_Plymouth_Prowler,USA,2004,7,9150
1969_Ford_Falcon,USA,2004,7,7956
1980s_Black_Hawk_Helicopter,USA,2004,7,6724
2001_Ferrari_Enzo,USA,2004,7,5810
1962_Volkswagen_Microbus,USA,2004,7,5590
2002_Chevy_Corvette,USA,2004,7,5117
1964_Mercedec_Tour_Bus,USA,2004,7,5100
1952_Citroen_15CV,USA,2004,7,4644
1969_Corvair_Monza,USA,2004,7,4293
1969_Chevrolet_Camaro_Z28,USA,2004,7,4268
1992_Ferrari_360_Spider_red,USA,2004,7,3920
1970_Triumph_Spitfire,USA,2004,7,3725
Diamond_T620_Semi_Skirted_Tanker,USA,2004,7,3332
1949_Jaguar_XK_120,USA,2004,7,3306
1970_Chevy_Chevelle_SS_454,USA,2004,7,3200
1992_Porsche_Cayenne_Turbo_Silver,USA,2004,7,3080
1957_Chevy_Pickup,USA,2004,7,3007
1950_s_Chicago_Surface_Lines_Streetcar,USA,2004,7,2925
1970_Dodge_Coronet,USA,2004,7,2925
1957_Ford_Thunderbird,USA,2004,7,2736
1900s_Vintage_Bi_Plane,USA,2004,7,2600
1962_City_of_Detroit_Streetcar,USA,2004,7,2451
HMS_Bounty,USA,2004,7,2184
Boeing_X_32A_JSF,USA,2004,7,1888
1937_Horch_930V_Limousine,USA,2004,7,1728
1926_Ford_Fire_Engine,USA,2004,7,1725
1954_Greyhound_Scenicruiser,USA,2004,7,1680
1958_Chevy_Corvette_Limited_Edition,USA,2004,7,1596
2002_Suzuki_XREO,USA,2004,8,12020
1992_Ferrari_360_Spider_red,USA,2004,8,10584
1968_Ford_Mustang,USA,2004,8,9650
2001_Ferrari_Enzo,USA,2004,8,7052
1962_LanciaA_Delta_16V,USA,2004,8,7040
1974_Ducati_350_Mk3_Desmo,USA,2004,8,6894
1903_Ford_Model_A,USA,2004,8,6708
1996_Moto_Guzzi_1100i,USA,2004,8,6486
1964_Mercedec_Tour_Bus,USA,2004,8,5760
1982_Ducati_900_Monster,USA,2004,8,5730
1957_Corvette_Convertible,USA,2004,8,5712
1968_Dodge_Charger,USA,2004,8,5452
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,8,5427
